company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_ae6f20fd5e4b,Delaney Hardware,W4582,https://www.buildersshow.com/exhibitor/delaneyhardware,Please stop by and visit our booth,Product,Sugar Hill,Georgia,USA,Building Materials,s_building-materials,l_sugar-hill-georgia-usa
c_d71ae29c04af,Dell Technologies,S1031,https://www.buildersshow.com/exhibitor/delltechnologies,Please stop by and visit our booth,Service,Round Rock,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_round-rock-texas-usa
c_519f1d0e8d97,DelPro 1638™,W7673,https://www.buildersshow.com/exhibitor/delpro1638,"Transform your space with durable, stylish PVC wall and ceiling panels available throughout Canada and the United States. 
As leading PVC panel suppliers, DelPro offers innovative products like DelPro 1238™ and DelPro 1638™. Our commercial wall panels deliver a sleek, low-maintenance finish that’s built for performance in high-moisture, hygiene-critical environments.",Product,Fort Macleod,Alberta,Canada,Building Materials,s_building-materials,l_fort-macleod-alberta-canada
c_936af492a31f,"DELTA ALUMINUM (THAILAND) CO., LTD.",S2175,https://www.buildersshow.com/exhibitor/deltaaluminumthailandcoltd,"Delta Aluminum is a leading manufacturer specializing in fencing, railing, and outdoor living solutions, with production facilities located in Thailand and Vietnam. Our product portfolio covers a wide range of materials and applications, including: 


Aluminum Fencing & Railing 


PVC Fencing & Railing 


WPC Fence 


Pergolas 


With decades of expertise in extrusion, fabrication, and surface finishing, we deliver high-quality, customizable, and competitively priced products to partners across North America",Product,,,Thailand,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_nan-thailand
c_ec10fd8bbb49,"Delta Electronics (Americas), Ltd.",S10089,https://www.buildersshow.com/exhibitor/deltaelectronicsamericasltd,"Delta Breez Ventilation Fans are reliable, quiet, and energy-efficient. 
Delta Electronics (Americas) Ltd. was the first to market with an all-DC motor ventilation fan solution, delivering greater efficiency, enhanced reliability, lower power consumption, and reduced noise. 
Discover our most innovative ventilation products, including BreezFresh and ventilation fans, designed to provide comprehensive indoor air quality solutions for engineers, builders, remodelers, and homeowners. 
Visit us at booth #S10089 to experience peace of mind, exceptional quality, and high performance from the quiet leader in fan technology.",Product,Fremont,California,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_fremont-california-usa
c_c1f696d5aabe,Demexgrout LLC,S10001,https://www.buildersshow.com/exhibitor/demexgroutllc,Epoxy grout in cartridge makes it easier to install.,Product,Boulder,Colorado,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_boulder-colorado-usa
c_a7692ea3f38b,Dero Bike Racks,S1185,https://www.buildersshow.com/exhibitor/derobikeracks,"Dero creates innovative, high-quality bike parking and infrastructure solutions for builders, architects, and communities. From functional bike racks and shelters to creative repair stations and public art, Dero helps design spaces that support sustainable transportation and enhance the built environment. Our team provides complimentary design assistance and layout guidance to ensure every project meets both aesthetic and functional goals. With durable products and a commitment to exceptional service, Dero is a trusted partner in building bike-friendly spaces that move people forward.",Product,Crystal,Minnesota,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_crystal-minnesota-usa
c_ba5dfd87b45d,Design Basics Home Plans,S9045,https://www.buildersshow.com/exhibitor/designbasicshomeplans,"See brand new house plans debuting at this year’s Show. 
At Design Basics, we’re passionate about residential design. Buyer preferences are evolving – have your home plans kept up? Whether selecting from our plan service collection of 1000+ Single-Family, Duplex, Triplex or Quadplex home plans; custom designing a single home or an entire development; or our unique ""makeover"" service where we update your existing plans with today's most sought-after amenities; Design Basics can help you sell more homes through better design. Additionally, Design Basics and our family of residential design firms, including Scholz Design, Carmichael & Dame, Plan Pros Inc. and Felice Woods Design, work with numerous building systems to produce plans for SIP, ICF, Modular, and Panelized homes. Be sure to stop by our booth - S9045 for our amazing IBS Show Special to save hundreds or even thousands of dollars on house plans!",Service,Lakeway,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_lakeway-texas-usa
c_ade968be158b,DFY Builder Systems,S2037,https://www.buildersshow.com/exhibitor/dfybuildersystems,Please stop by and visit our booth,Service,Meridian,Idaho,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_meridian-idaho-usa
c_25b045a70716,Diamond Kote,W2523,https://www.buildersshow.com/exhibitor/wausausupplyco,Please stop by and visit our booth,Product,Schofield,Wisconsin,USA,Building Materials,s_building-materials,l_schofield-wisconsin-usa
c_4a6b9138fbe3,Diamondback Tool,S13171,https://www.buildersshow.com/exhibitor/diamondbacktool,Please stop by and visit our booth,Product,Charlottesville,Virginia,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_charlottesville-virginia-usa
c_cb549016cdf0,Digger Specialties Inc.,P1019,https://www.buildersshow.com/exhibitor/diggerspecialtiesinc,Please stop by and visit our booth,Product,Bremen,Indiana,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_bremen-indiana-usa
c_30eb99a07d0e,Digs,S4064,https://www.buildersshow.com/exhibitor/digs,"Digs is an AI-powered collaboration platform for home builders that streamlines every stage of a build, from pre-construction through warranty and aftercare. With smart tools for document & data organization, project communication, and digital homeowner handoffs, Digs makes builds more efficient while reducing manual tasks and costly rework. Homeowners also receive a digital record of their home, like a ""Carfax"" for the home, with 2600% more information than a traditional physical binder, giving them confidence and clarity long after move-in.",Service,Vancouver,Washington State,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_vancouver-washington-state-usa
c_0369f92ce472,DIMENSIONAL PERCEPTION TECHNOLOGY,S7209,https://www.buildersshow.com/exhibitor/dimensionalperceptiontechnolog,Please stop by and visit our booth,Service,ORLANDO,Florida,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_orlando-florida-usa
c_93f63b259d40,Dimplex Electric Fireplaces ,S14022,https://www.buildersshow.com/exhibitor/dimplexelectricfireplaces,"Dimplex is a global leader in electric fireplaces and electric heating solutions, trusted for over 25 years to deliver comfort, style, and innovation. Our award-winning technologies—like Revillusion® and Optimyst®—set the standard for realistic flame effects and energy-efficient design. Whether for residential, commercial, or industrial spaces, Dimplex redefines what’s possible in flame technology. Visit us at Booth #S14022 or explore our full range of electric fireplaces and heating solutions at http://www.dimplex.com.",Product,Cambridge,Ontario,Canada,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_cambridge-ontario-canada
c_d66809a6ed52,Direct PTT Inc.,S11270,https://www.buildersshow.com/exhibitor/directpttinc,Please stop by and visit our booth,Product,Davie,Florida,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_davie-florida-usa
c_b15ff3b998b4,DMSi Software,S2039,https://www.buildersshow.com/exhibitor/dmsisoftware,Please stop by and visit our booth,Service,Omaha,Nebraska,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_omaha-nebraska-usa
